flow_id,timestamp,flag,service,p_hat,pred_label,real_label,action,decision_time,flow_start
10.0.0.1|10.0.0.2|21569|80|tcp,1781964386.0463214,S0,http,0.9983267377163467,1,,block,1781964386.0463214,1781964382.7604523
10.0.0.1|10.0.0.2|21570|80|tcp,1781964386.04771,S0,http,0.9983267377163467,1,,block,1781964386.04771,1781964382.7606697
10.0.0.1|10.0.0.2|20319|80|tcp,1781964386.0489192,S0,http,0.9983190354352863,1,1,block,1781964380.0360935,1781964368.2496476
10.0.0.1|10.0.0.2|20320|80|tcp,1781964386.0517612,S0,http,0.9983190354352863,1,1,block,1781964380.0372057,1781964368.2497385
10.0.0.1|10.0.0.2|20321|80|tcp,1781964386.0539532,S0,http,0.9983190354352863,1,1,block,1781964380.0381148,1781964368.249829
10.0.0.1|10.0.0.2|20322|80|tcp,1781964386.056522,S0,http,0.9983190354352863,1,1,block,1781964380.0391674,1781964368.2499874
10.0.0.1|10.0.0.2|21571|80|tcp,1781964386.0488284,S0,http,0.9983267377163467,1,,block,1781964386.0488284,1781964382.7607913
10.0.0.1|10.0.0.2|21572|80|tcp,1781964386.0591297,S0,http,0.9983267986627463,1,,block,1781964386.0591297,1781964382.7609088
10.0.0.2|10.0.0.1|80|3990|tcp,1781964386.0600922,REJ,other,1.0,1,,block,1781964386.0600922,1781964382.761077
10.0.0.1|10.0.0.2|21573|80|tcp,1781964386.0609596,S0,http,0.9983267986627463,1,,block,1781964386.0609596,1781964382.7612693
10.0.0.1|10.0.0.2|20323|80|tcp,1781964386.0621798,S0,http,0.9983190354352863,1,1,block,1781964380.040219,1781964368.2500787
10.0.0.1|10.0.0.2|20324|80|tcp,1781964386.0652,S0,http,0.9983190354352863,1,1,block,1781964380.041288,1781964368.250171
10.0.0.1|10.0.0.2|21574|80|tcp,1781964386.0618,S0,http,0.9983267986627463,1,,block,1781964386.0618,1781964382.7613943
10.0.0.1|10.0.0.2|20325|80|tcp,1781964386.0686605,S0,http,0.9983190354352863,1,1,block,1781964380.0423431,1781964368.2502623
10.0.0.1|10.0.0.2|20326|80|tcp,1781964386.0729337,S0,http,0.9983190354352863,1,1,block,1781964380.0434382,1781964368.25038
10.0.0.1|10.0.0.2|21575|80|tcp,1781964386.068535,S0,http,0.9983268291340871,1,,block,1781964386.068535,1781964382.7618585
10.0.0.1|10.0.0.2|20327|80|tcp,1781964386.0803318,S0,http,0.9983190354352863,1,1,block,1781964380.0452554,1781964368.2504723
10.0.0.1|10.0.0.2|20328|80|tcp,1781964386.0829244,S0,http,0.9983190354352863,1,1,block,1781964380.0475237,1781964368.2505636
10.0.0.1|10.0.0.2|20329|80|tcp,1781964386.0853307,S0,http,0.9983190354352863,1,1,block,1781964380.049227,1781964368.2506816
10.0.0.2|10.0.0.1|80|3991|tcp,1781964386.0768056,REJ,other,1.0,1,,block,1781964386.0768056,1781964382.7620876
10.0.0.1|10.0.0.2|20330|80|tcp,1781964386.0874395,S0,http,0.9983190354352863,1,1,block,1781964380.0509765,1781964368.2507768
10.0.0.1|10.0.0.2|20331|80|tcp,1781964386.08905,S0,http,0.9983190354352863,1,1,block,1781964380.0527885,1781964368.2511692
10.0.0.1|10.0.0.2|20332|80|tcp,1781964386.0912287,S0,http,0.9983190354352863,1,1,block,1781964380.0537715,1781964368.2513204
10.0.0.1|10.0.0.2|21576|80|tcp,1781964386.087268,S0,http,0.998326905307017,1,,block,1781964386.087268,1781964382.7622333
10.0.0.2|10.0.0.1|80|3903|tcp,1781964386.0947149,REJ,other,1.0,1,1,block,1781964380.0546422,1781964368.2514017
10.0.0.1|10.0.0.2|21577|80|tcp,1781964386.0944717,S0,http,0.9983269357740204,1,,block,1781964386.0944717,1781964382.7623947
10.0.0.1|10.0.0.2|20333|80|tcp,1781964386.0987616,S0,http,0.9983190354352863,1,1,block,1781964380.0553763,1781964368.2514906
10.0.0.1|10.0.0.2|20334|80|tcp,1781964386.100976,S0,http,0.9983190354352863,1,1,block,1781964380.056534,1781964368.251574
10.0.0.1|10.0.0.2|20335|80|tcp,1781964386.1057258,S0,http,0.9983190354352863,1,1,block,1781964380.057693,1781964368.2516494
10.0.0.1|10.0.0.2|21578|80|tcp,1781964386.0985267,S0,http,0.9983269510070576,1,,block,1781964386.0985267,1781964382.7625446
10.0.0.1|10.0.0.2|20336|80|tcp,1781964386.110543,S0,http,0.9983190354352863,1,1,block,1781964380.0589159,1781964368.2517312
10.0.0.2|10.0.0.1|80|3904|tcp,1781964386.1139867,REJ,other,1.0,1,1,block,1781964380.0603175,1781964368.2518148
10.0.0.1|10.0.0.2|20337|80|tcp,1781964386.1164775,S0,http,0.9983190354352863,1,1,block,1781964380.0614865,1781964368.2519002
10.0.0.1|10.0.0.2|21579|80|tcp,1781964386.1099262,S0,http,0.9983269967043106,1,,block,1781964386.1099262,1781964382.7665236
10.0.0.1|10.0.0.2|21580|80|tcp,1781964386.1206772,S0,http,0.9983270271675971,1,,block,1781964386.1206772,1781964382.7668626
10.0.0.1|10.0.0.2|20338|80|tcp,1781964386.122398,S0,http,0.9983190354352863,1,1,block,1781964380.062385,1781964368.252081
