timestamp,TP,FP,FN,TN,Precision,Recall,F1,FPR,Avg_Det_Delay,Avg_Block_Delay
1784040534.0718899,488,0,2132,0,1.0,0.186,0.314,0.0,3.043,0.0
1784040534.0759802,488,0,2142,0,1.0,0.186,0.313,0.0,3.045,0.0
1784040534.0763319,488,0,2152,0,1.0,0.185,0.312,0.0,3.046,0.0
1784040534.0765536,488,0,2162,0,1.0,0.184,0.311,0.0,3.048,0.0
1784040534.0767589,488,0,2172,0,1.0,0.183,0.31,0.0,3.05,0.0
1784040534.0780225,488,0,2182,0,1.0,0.183,0.309,0.0,3.051,0.0
1784040534.0840228,488,0,2192,0,1.0,0.182,0.308,0.0,3.053,0.0
1784040534.0854146,488,0,2202,0,1.0,0.181,0.307,0.0,3.055,0.0
1784040534.0925758,488,0,2212,0,1.0,0.181,0.306,0.0,3.056,0.0
1784040534.0937366,488,0,2222,0,1.0,0.18,0.305,0.0,3.058,0.0
1784040534.0950184,488,0,2232,0,1.0,0.179,0.304,0.0,3.06,0.0
1784040534.095415,488,0,2242,0,1.0,0.179,0.303,0.0,3.061,0.0
1784040534.0956845,488,0,2252,0,1.0,0.178,0.302,0.0,3.063,0.0
1784040534.09592,488,0,2262,0,1.0,0.177,0.301,0.0,3.065,0.0
1784040534.09611,488,0,2272,0,1.0,0.177,0.3,0.0,3.066,0.0
1784040534.09655,488,0,2282,0,1.0,0.176,0.3,0.0,3.068,0.0
1784040534.0967894,488,0,2292,0,1.0,0.176,0.299,0.0,3.07,0.0
1784040534.0969918,488,0,2302,0,1.0,0.175,0.298,0.0,3.072,0.0
1784040534.0971928,488,0,2312,0,1.0,0.174,0.297,0.0,3.073,0.0
1784040534.0995584,488,0,2322,0,1.0,0.174,0.296,0.0,3.075,0.0
1784040534.099886,488,0,2332,0,1.0,0.173,0.295,0.0,3.077,0.0
1784040534.100153,488,0,2342,0,1.0,0.172,0.294,0.0,3.079,0.0
1784040534.1010048,488,0,2352,0,1.0,0.172,0.293,0.0,3.08,0.0
1784040534.2417114,497,0,2353,0,1.0,0.174,0.297,0.0,3.089,0.0
1784040534.289977,507,0,2353,0,1.0,0.177,0.301,0.0,3.098,0.0
1784040534.3358314,517,0,2353,0,1.0,0.18,0.305,0.0,3.108,0.0
1784040534.382665,527,0,2353,0,1.0,0.183,0.309,0.0,3.117,0.0
1784040534.4219778,537,0,2353,0,1.0,0.186,0.313,0.0,3.127,0.0
1784040534.4605596,547,0,2353,0,1.0,0.189,0.317,0.0,3.137,0.0
1784040534.5219717,557,0,2353,0,1.0,0.191,0.321,0.0,3.146,0.0
1784040534.5722048,567,0,2353,0,1.0,0.194,0.325,0.0,3.156,0.0
1784040534.6198947,577,0,2353,0,1.0,0.197,0.329,0.0,3.166,0.0
1784040534.6437037,587,0,2353,0,1.0,0.2,0.333,0.0,3.176,0.0
1784040534.6523094,597,0,2353,0,1.0,0.202,0.337,0.0,3.186,0.0
1784040534.667257,607,0,2353,0,1.0,0.205,0.34,0.0,3.196,0.0
1784040534.6961071,617,0,2353,0,1.0,0.208,0.344,0.0,3.206,0.0
1784040534.707812,627,0,2353,0,1.0,0.21,0.348,0.0,3.215,0.0
1784040534.7450728,637,0,2353,0,1.0,0.213,0.351,0.0,3.225,0.0
1784040534.7566843,647,0,2353,0,1.0,0.216,0.355,0.0,3.235,0.0
1784040534.7737818,657,0,2353,0,1.0,0.218,0.358,0.0,3.245,0.0
1784040534.7947652,667,0,2353,0,1.0,0.221,0.362,0.0,3.255,0.0
1784040534.8066654,677,0,2353,0,1.0,0.223,0.365,0.0,3.265,0.0
1784040534.81962,687,0,2353,0,1.0,0.226,0.369,0.0,3.275,0.0
1784040534.8365765,697,0,2353,0,1.0,0.229,0.372,0.0,3.284,0.0
1784040534.8721278,707,0,2353,0,1.0,0.231,0.375,0.0,3.294,0.0
1784040534.9080417,717,0,2353,0,1.0,0.234,0.379,0.0,3.304,0.0
1784040534.9213092,727,0,2353,0,1.0,0.236,0.382,0.0,3.314,0.0
1784040534.9737985,737,0,2353,0,1.0,0.239,0.385,0.0,3.324,0.0
1784040534.9921548,747,0,2353,0,1.0,0.241,0.388,0.0,3.334,0.0
1784040535.0217292,757,0,2353,0,1.0,0.243,0.392,0.0,3.343,0.0
1784040535.049219,767,0,2353,0,1.0,0.246,0.395,0.0,3.353,0.0
1784040535.0787847,777,0,2353,0,1.0,0.248,0.398,0.0,3.363,0.0
1784040535.0887055,787,0,2353,0,1.0,0.251,0.401,0.0,3.373,0.0
1784040535.1150908,797,0,2353,0,1.0,0.253,0.404,0.0,3.383,0.0
1784040535.1264732,807,0,2353,0,1.0,0.255,0.407,0.0,3.393,0.0
1784040535.1427135,817,0,2353,0,1.0,0.258,0.41,0.0,3.403,0.0
1784040535.1876833,827,0,2353,0,1.0,0.26,0.413,0.0,3.413,0.0
1784040535.1962404,837,0,2353,0,1.0,0.262,0.416,0.0,3.423,0.0
1784040535.2320023,847,0,2353,0,1.0,0.265,0.419,0.0,3.432,0.0
1784040535.2959502,857,0,2353,0,1.0,0.267,0.421,0.0,3.442,0.0
1784040535.3224542,867,0,2353,0,1.0,0.269,0.424,0.0,3.452,0.0
1784040535.3481944,877,0,2353,0,1.0,0.272,0.427,0.0,3.462,0.0
