timestamp,TP,FP,FN,TN,Precision,Recall,F1,FPR,Avg_Det_Delay,Avg_Block_Delay
1784379613.20014,0,0,2203,37,0.0,0.0,0.0,0.0,1.322,0.0
1784379613.2754295,0,0,2213,37,0.0,0.0,0.0,0.0,1.323,0.0
1784379613.312852,0,0,2223,37,0.0,0.0,0.0,0.0,1.323,0.0
1784379613.37794,0,0,2233,37,0.0,0.0,0.0,0.0,1.324,0.0
1784379613.434269,0,0,2243,37,0.0,0.0,0.0,0.0,1.324,0.0
1784379613.495765,0,0,2253,37,0.0,0.0,0.0,0.0,1.323,0.0
1784379613.6026108,0,0,2263,37,0.0,0.0,0.0,0.0,1.323,0.0
1784379613.6691313,0,0,2273,37,0.0,0.0,0.0,0.0,1.322,0.0
1784379613.7299237,0,0,2283,37,0.0,0.0,0.0,0.0,1.321,0.0
1784379613.812494,0,0,2293,37,0.0,0.0,0.0,0.0,1.32,0.0
1784379613.900272,0,0,2303,37,0.0,0.0,0.0,0.0,1.319,0.0
1784379613.9439886,0,0,2313,37,0.0,0.0,0.0,0.0,1.318,0.0
1784379614.020708,0,0,2323,37,0.0,0.0,0.0,0.0,1.317,0.0
1784379614.080539,0,0,2333,37,0.0,0.0,0.0,0.0,1.316,0.0
1784379614.170468,0,0,2343,37,0.0,0.0,0.0,0.0,1.315,0.0
1784379614.225061,0,0,2353,37,0.0,0.0,0.0,0.0,1.315,0.0
1784379614.2903826,0,0,2363,37,0.0,0.0,0.0,0.0,1.314,0.0
1784379614.3447814,0,0,2373,37,0.0,0.0,0.0,0.0,1.313,0.0
1784379614.4056003,0,0,2383,37,0.0,0.0,0.0,0.0,1.312,0.0
1784379614.449159,0,0,2393,37,0.0,0.0,0.0,0.0,1.311,0.0
1784379614.4944649,0,0,2403,37,0.0,0.0,0.0,0.0,1.31,0.0
1784379614.5682988,0,0,2413,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379614.62392,0,0,2423,37,0.0,0.0,0.0,0.0,1.308,0.0
1784379614.6822686,0,0,2433,37,0.0,0.0,0.0,0.0,1.307,0.0
1784379614.7468657,0,0,2443,37,0.0,0.0,0.0,0.0,1.306,0.0
1784379614.8071513,0,0,2453,37,0.0,0.0,0.0,0.0,1.304,0.0
1784379614.9286017,0,0,2463,37,0.0,0.0,0.0,0.0,1.302,0.0
1784379615.0005805,0,0,2473,37,0.0,0.0,0.0,0.0,1.3,0.0
1784379615.0987694,0,0,2483,37,0.0,0.0,0.0,0.0,1.299,0.0
1784379615.1707952,0,0,2493,37,0.0,0.0,0.0,0.0,1.297,0.0
1784379615.3352184,0,0,2503,37,0.0,0.0,0.0,0.0,1.296,0.0
1784379615.5054579,0,0,2513,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379615.6506555,0,0,2523,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379615.7989628,0,0,2533,37,0.0,0.0,0.0,0.0,1.297,0.0
1784379615.879351,0,0,2543,37,0.0,0.0,0.0,0.0,1.298,0.0
1784379615.9849987,0,0,2553,37,0.0,0.0,0.0,0.0,1.3,0.0
1784379616.0402787,0,0,2563,37,0.0,0.0,0.0,0.0,1.301,0.0
1784379616.0913272,0,0,2573,37,0.0,0.0,0.0,0.0,1.302,0.0
1784379616.1848416,0,0,2583,37,0.0,0.0,0.0,0.0,1.303,0.0
1784379616.2420034,0,0,2593,37,0.0,0.0,0.0,0.0,1.304,0.0
1784379616.294343,0,0,2603,37,0.0,0.0,0.0,0.0,1.305,0.0
1784379616.3583415,0,0,2613,37,0.0,0.0,0.0,0.0,1.306,0.0
1784379616.4140904,0,0,2623,37,0.0,0.0,0.0,0.0,1.306,0.0
1784379616.4664097,0,0,2633,37,0.0,0.0,0.0,0.0,1.307,0.0
1784379616.5129397,0,0,2643,37,0.0,0.0,0.0,0.0,1.307,0.0
1784379616.5575628,0,0,2653,37,0.0,0.0,0.0,0.0,1.308,0.0
1784379616.6477256,0,0,2663,37,0.0,0.0,0.0,0.0,1.308,0.0
1784379616.6933482,0,0,2673,37,0.0,0.0,0.0,0.0,1.309,0.0
